title,url,price,location,year,mileage
Nissan Qashqai 1.3 DIG-T MHEV X-tronic,https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-mhev-x-tronic-oglas-50476862,34.900 €,"Stenjevec, Jankomir",2026,9 km
Nissan Qashqai 1.3 DIG-T MHEV X-tronic,https://www.njuskalo.hr/auti/rabljeno-vozilo-nissan-qashqai-1.3-dig-t-mhev-x-tronic-benzin-oglas-50468781,34.900 €,"Stenjevec, Jankomir",2026,6 km
Nissan Qashqai 1.3 DIG-T MHEV X-tronic,https://www.njuskalo.hr/auti/rabljeno-vozilo-nissan-qashqai-1.3-dig-t-mhev-x-tronic-benzin-oglas-50468780,34.900 €,"Stenjevec, Jankomir",2026,8 km
Nissan Qashqai 1.3 DIG-T MHEV X-tronic,https://www.njuskalo.hr/auti/rabljeno-vozilo-nissan-qashqai-1.3-dig-t-mhev-x-tronic-benzin-oglas-50468779,34.900 €,"Stenjevec, Jankomir",2026,9 km
Nissan Qashqai 1.3 DIG-T MHEV X-tronic,https://www.njuskalo.hr/auti/rabljeno-vozilo-nissan-qashqai-1.3-dig-t-mhev-x-tronic-benzin-oglas-50468777,34.900 €,"Stenjevec, Jankomir",2026,6 km
"Volvo XC40 2.0 CORE, TEMPOMAT, KAMERA, JAMSTVO",https://www.njuskalo.hr/auti/volvo-xc40-2.0-core-tempomat-kamera-jamstvo-oglas-50987543,"34.975,45 €",,2024,14.289 km
"BMW X1 xDrive20d, 4X4, VIRTUAL, FULL LED, NAVI, TEMP, KAM, JAMSTVO...",https://www.njuskalo.hr/auti/bmw-x1-xdrive20d-oglas-50526665,34.990 €,"Osijek, Industrijska zona (Čepinska)",2023,94.000 km
"Kia Sportage 1.6 TCI LX Fresh MHEV DCT *HR* TESTNO VOZILO, T. JAMSTVO",https://www.njuskalo.hr/auti/kia-sportage-1.6-tci-lx-fresh-mhev-dct-hr-testno-vozilo-t-jamstvo-oglas-51071424,"34.990,45 €","Osijek, Sjenjak",2026,
"Nissan Qashqai 158KS *TEKNA+*PANO,VIRT.,HUD,360,BOSE,TV.JAMST.01/29",https://www.njuskalo.hr/auti/nissan-qashqai-1.3dig-t-tekna-pano-virt-hud-360-bose-tv-jamst-01-29-oglas-50866493,34.999 €,"Osijek, Industrijska zona (Čepinska)",2026,10.298 km
"Nissan Qashqai 158KS *TEKNA+* PANO,VIRT.,HUD,360,BOSE,TV.JAMST. 01/29",https://www.njuskalo.hr/auti/nissan-qashqai-1.3dig-t-tekna-virtual-head-up-alcatara-tv-jamstvo-oglas-50781767,34.999 €,"Osijek, Industrijska zona (Čepinska)",2026,8.219 km
"Nissan Qashqai 1,3 DIG-T MHEV Tekna X-Tronic",https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-mhev-tekna-x-tronic-oglas-51082005,35.000 €,,2025,7.500 km
BMW X1 xDrive20d,https://www.njuskalo.hr/auti/bmw-x1-xdrive20d-oglas-50613300,35.000 €,"Sesvete, Sesvete",2023,163.000 km
"Toyota RAV4 2,5 Velika Navi Dvobojan Kamera",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hibrid-velika-navi-dvobojan-kamera-oglas-48875993,35.250 €,"Stenjevec, Donje Vrapče",2023,163.800 km
BMW X1 sDrive18i | LED | NAVI | KAMERA | PREMIUM PAKET | GRIJANJE SJ.,https://www.njuskalo.hr/auti/bmw-x1-sdrive18i-led-navi-kamera-premium-paket-grijanje-sj-oglas-49277889,35.350 €,Njemačka,2023,99.022 km
Volvo XC40 B3 Core ☆ GARANCIJA ☆ RATA OD 299€,https://www.njuskalo.hr/auti/volvo-xc40-b3-core-garancija-rata-681-oglas-50642010,35.400 €,"Dugo Selo - Okolica, Puhovo",2024,23.400 km
Kia Sportage 1.6 GT-Line 4WD | 180KS | H&K | MEMO | PANO | 360KAM,https://www.njuskalo.hr/auti/kia-sportage-1.6-gt-line-4wd-180ks-h-k-memo-pano-360kam-oglas-48582017,35.450 €,Njemačka,2023,70.600 km
"BMW X1 diesel 2023. god, 1. vlasnik,automatik",https://www.njuskalo.hr/auti/bmw-x1-diesel-2023-god-automatik-1-vlasnik-stanje-10-10-samo-whatsap-oglas-50148095,35.800 €,"Bjelovar, Centar",2023,37.000 km
Hyundai Tucson PHEV 4WD Luxury N-Line,https://www.njuskalo.hr/auti/hyundai-tucson-phev-4wd-premium-plus-n-line-oglas-50304484,35.800 €,"Split, Sirobuja",2024,45.000 km
Kia Sportage 1.6 automatik,https://www.njuskalo.hr/auti/kia-sportage-1.6-automatik-oglas-50575151,35.900 €,"Sesvete, Sesvete",2024,23.000 km
BMW X1 sDrive18d M volan/kuka/navig/kamera€35.900 do reg.!,https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-m-volan-kuka-navig-kamera-35.900-reg-oglas-50403224,35.900 €,Njemačka,2023,96.530 km
Volvo XC40 B3-A CORE,https://www.njuskalo.hr/auti/volvo-xc40-b3-a-core-oglas-50658103,35.985 €,"Split, Sirobuja",2026,5.656 km
Volvo XC40 B3-A CORE,https://www.njuskalo.hr/auti/volvo-xc40-b3-a-core-oglas-50524285,35.985 €,"Split, Sirobuja",2026,7.162 km
Volvo XC40 B3-A CORE,https://www.njuskalo.hr/auti/volvo-xc40-b3-a-core-oglas-50962648,35.985 €,"Novi Zagreb - Zapad, Otok",2026,3.900 km
Volvo XC40 B3-A CORE,https://www.njuskalo.hr/auti/volvo-xc40-b3-a-core-oglas-50961721,35.985 €,"Novi Zagreb - Zapad, Otok",2026,
Volvo XC40 B3-A CORE,https://www.njuskalo.hr/auti/volvo-xc40-b3-a-core-oglas-50642227,35.985 €,"Split, Duilovo",2026,5.462 km
Volvo XC40 B3-A CORE,https://www.njuskalo.hr/auti/volvo-xc40-b3-a-core-oglas-50103645,35.985 €,"Novi Zagreb - Istok, Sloboština",2025,4.900 km
Volvo XC40 B3-A CORE,https://www.njuskalo.hr/auti/volvo-xc40-b3-a-core-oglas-50104653,35.985 €,"Novi Zagreb - Istok, Sloboština",2026,4.900 km
Toyota RAV4 2.5 Hybrid 4x2,https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-4x2-oglas-50038302,35.990 €,Njemačka,2022,37.950 km
"BMW X1 25e xDrive  245 KS, LED+KAM+PDC+NAV “ u sustavu pdv “",https://www.njuskalo.hr/auti/bmw-x1-25e-xdrive-245-ks-led-kam-pdc-nav-sustavu-pdv-oglas-50152496,36.000 €,"Split, Sirobuja",2024,80.232 km
BMW X1 sDrive18d,https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-automatik-oglas-49757839,36.190 €,Njemačka,2023,67.000 km
"Volvo XC40 2.0 B4 mild hybrid,Plus Dark model,37.000 km,kao nov✅",https://www.njuskalo.hr/auti/volvo-xc40-2.0-b4-mild-hybrid-automatik-oglas-51079820,36.400 €,"Trnje, Trnje",2024,37.400 km
Volvo XC40 T4 Inscrip.Expression211KS-Hybrid€36.500 do reg.!!,https://www.njuskalo.hr/auti/volvo-xc40-inscrip-expression-211ks-hybrid-36.500-reg-oglas-44630263,36.500 €,Njemačka,2022,32.300 km
BMW X1 18d **M - Sport** 2023. Godina • S drive • 360 • Head up • PDV.,https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-m-sport-pdv-oglas-50866920,36.600 €,"Žminj, Žminj",2023,144.000 km
Hyundai Tucson 1.6 T-GDi N-Line 48V-Hybrid | 160KS | GRIJANJE VOLANA,https://www.njuskalo.hr/auti/hyundai-tucson-1.6-t-gdi-n-line-48v-hybrid-160ks-grijanje-volana-oglas-48575040,36.790 €,Njemačka,2024,12.735 km
Hyundai TUCSON HEV 239KS 2WD 6AT PREMIUM+ HYBRID *POPUST 1.000 EUR !!*,https://www.njuskalo.hr/auti/hyundai-tucson-hev-239ks-2wd-6at-premium-hybrid-popust-1.000-eur-oglas-50816129,"36.797,50 €","Matulji, Mučići",2025,
"Toyota RAV4 2,5 HYBRID - BLACK, LED, NAVI, KAMERA",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-black-led-navi-kamera-oglas-51040307,36.850 €,Njemačka,2024,39.000 km
"Volvo XC40 B3 (P) 163HP CORE AT FWD DCT, JAMSTVO",https://www.njuskalo.hr/auti/volvo-xc40-b3-p-163hp-core-at-fwd-dct-jamstvo-oglas-50898574,36.990 €,,2025,
"Volvo XC40 B3 MILD HYBRID PETROL CORE 163HP, JAMSTVO",https://www.njuskalo.hr/auti/volvo-xc40-b3-mild-hybrid-petrol-core-163hp-jamstvo-oglas-50892134,36.990 €,,2025,
"Toyota RAV4 HYBRID, STYLE TECH, Prvi  vlasnik, 50.000 km, 11/2022.",https://www.njuskalo.hr/auti/toyota-rav4-2.5-automatik-oglas-50390654,37.000 €,"Gornji Grad - Medveščak, Britanac",2022,50.000 km
"Toyota RAV4 2,5 HYBRID - LED, NAVI, KAMERA, TOYOTA GARANCIJA",https://www.njuskalo.hr/auti/toyota-rav4-2.5-oglas-51003942,37.020 €,Njemačka,2024,71.500 km
BMW X1 sDrive 18d Automatic,https://www.njuskalo.hr/auti/rabljeno-vozilo-bmw-x1-sdrive-18d-automatic-diesel-oglas-50298455,37.400 €,"Stenjevec, Jankomir",2024,41.924 km
BMW X1 sDrive18d automatik,https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-automatik-oglas-51048297,37.500 €,"Sesvete, Brestje",2024,11.500 km
Hyundai TUCSON 1.6T 150 7DCT 2WD PREMIUM PLUS N LINE automatik,https://www.njuskalo.hr/auti/hyundai-tucson-1.6t-150-7dct-2wd-premium-plus-n-line-automatik-oglas-50462521,37.600 €,"Velika Gorica - Okolica, Staro Čiće",2025,
"BMW X1 sDrive18d, M sport paket",https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-oglas-50897432,37.800 €,"Črnomerec, Krvarić",2023,54.000 km
Kia Sportage 1.6 T-GDI EX Style DCT + HEAD UP MY2026,https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-ex-style-dct-head-up-my2026-oglas-48328199,37.900 €,"Koprivnica, Banovac",2025,
Volvo XC40 B3 Core Mild-Hybrid | 163KS | LED | NAVI | MEMORIJA | KAM,https://www.njuskalo.hr/auti/volvo-xc40-b3-core-mild-hybrid-163ks-led-navi-memorija-kam-oglas-48554139,37.950 €,Njemačka,2024,12.841 km
"BMW X1 sDrive18d 49TKM,SERV.,NAVI.,MATRIX,ALU.,PDC,KAM.,VIRT., M SPORT",https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-49tkm-serv-navi-matrix-alu-pdc-kam-virt-m-sport-oglas-50947412,37.990 €,"Osijek, Gornji grad / Centar",2022,49.000 km
BMW X1 30e - X DRIVE - 2023 GOD - PLUG IN HYBRID - FULL - U PDVU!,https://www.njuskalo.hr/auti/bmw-x1-30e-x-drive-2023-god-plug-in-hybrid-full-pdvu-oglas-51080354,37.990 €,"Varaždin, Centar",2023,85.000 km
"BMW X1 xDrive23d MSport 200ks, keyless, kamera, frozen grey boja",https://www.njuskalo.hr/auti/bmw-x1-xdrive23d-automatik-oglas-50027418,37.990 €,"Split, Sirobuja",2023,163.000 km
"Kia Sportage  1,6 T-GDi HEV EX STYLE A/T 2WD 7DCT MRV",https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-hev-ex-style-a-t-2wd-automatik-oglas-49776538,37.999 €,"Donja Dubrava, Resnički gaj",2025,19.928 km
BMW X1 sDrive18i automatik,https://www.njuskalo.hr/auti/bmw-x1-sdrive18i-automatik-oglas-51011761,38.500 €,"Karlovac, Mostanje",2023,52.000 km
"Hyundai Tucson 1,6 CRDi-Kamere 360°-Grij+Hlađenje sjedala-Head up-PDV",https://www.njuskalo.hr/auti/hyundai-tucson-1.6-crdi-kamere-360-grij-hladenje-sjedala-head-up-pdv-oglas-50268505,38.900 €,"Novi Zagreb - Zapad, Lanište",2024,16.422 km
"Toyota RAV4 2,5 HYBRID - LED, NAVI, 360 KAMERA, ACC, GARANCIJA",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-led-navi-360-kamera-acc-garancija-oglas-51040315,39.150 €,Njemačka,2025,47.000 km
BMW X1 20 d xDrive,https://www.njuskalo.hr/auti/bmw-x1-20-d-xdrive-oglas-50139142,39.338 €,Njemačka,2023,43.000 km
BMW X1 sDrive18d xLine,https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-xline-oglas-50955840,39.340 €,Njemačka,2024,21.474 km
BMW X1 sDrive 18d Automatic M-sport,https://www.njuskalo.hr/auti/bmw-x1-sdrive-18d-automatic-m-sport-39.450.00-oglas-50142405,39.450 €,"Stenjevec, Jankomir",2023,73.042 km
Toyota RAV4 2.5l HSD Hybrid 4x4,https://www.njuskalo.hr/auti/toyota-rav4-2.5l-hsd-hybrid-4x4-oglas-50038251,39.499 €,Njemačka,2022,55.855 km
"Toyota RAV4 2,5 Plug-in 4x4 automatik",https://www.njuskalo.hr/auti/toyota-rav4-2.5-plug-in-4x4-automatik-oglas-51078327,39.500 €,"Rijeka, Marčeljeva Draga",2022,69.700 km
BMW X1 sDrive20i,https://www.njuskalo.hr/auti/bmw-x1-sdrive20i-oglas-50090865,39.500 €,"Podsljeme, Markuševec",2023,45.414 km
VOLVO XC40 XC40 B3-A PLUS DARK,https://www.njuskalo.hr/auti/volvo-xc40-xc40-b3-a-plus-dark-oglas-50962335,39.850 €,"Novi Zagreb - Zapad, Otok",2025,
VOLVO XC40 XC40 B3-A PLUS DARK,https://www.njuskalo.hr/auti/volvo-xc40-xc40-b3-a-plus-dark-oglas-49323361,39.850 €,"Novi Zagreb - Istok, Sloboština",2025,
BMW X1 xDrive20d,https://www.njuskalo.hr/auti/bmw-x1-xdrive20d-oglas-49947069,39.850 €,Njemačka,2024,85.000 km
"BMW X1 xDrive 23i AUTOMATIK M-paket *LED, NAVIGACIJA, KAMERA*",https://www.njuskalo.hr/auti/bmw-x1-xdrive-23i-automatik-m-paket-led-navigacija-kamera-oglas-50765192,39.900 €,,2024,92.489 km
"BMW X1 xDrive 23i M-paket AUTOMATIK *HEAD UP,LED,NAVIGACIJA,KAMERA*",https://www.njuskalo.hr/auti/bmw-x1-xdrive-23i-m-paket-automatik-head-up-led-navigacija-kamera-oglas-50611922,39.900 €,,2024,88.658 km
BMW X1 xDrive23i LEASING BEZ UČEŠĆA I BEZ JAMACA,https://www.njuskalo.hr/auti/bmw-x1-xdrive23i-leasing-bez-ucesca-bez-jamaca-oglas-50636646,39.900 €,"Donja Dubrava, Retkovec",2024,88.658 km
BMW X1 xDrive20d M sport,https://www.njuskalo.hr/auti/bmw-x1-xdrive20d-m-sport-oglas-51025729,39.990 €,"Slavonski Brod, Brodski Varoš",2023,94.800 km
BMW X1 xDrive20d X LINE 7G/ADAPTIVE LED/ALU 19/KAMERA/KEYLESS/KUKA,https://www.njuskalo.hr/auti/bmw-x1-xdrive20d-x-line-7g-adaptive-led-alu-19-kamera-keyless-kuka-oglas-51071041,39.990 €,"Kastav, Tometići",2024,81.386 km
BMW X1 Xdrive 1.8d// 8000 tkm,https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-8000-tkm-oglas-50263172,39.999 €,"Gornja Dubrava, Gornja Dubrava",2025,8.000 km
BMW X1 sDrive 2.0d automatik M-sport,https://www.njuskalo.hr/auti/bmw-x1-sdrive-2.0d-automatik-m-sport-oglas-47972750,39.999 €,"Konavle, Gruda",2025,26.000 km
BMW X1 xDrive30e,https://www.njuskalo.hr/auti/bmw-x1-xdrive30e-oglas-48041653,40.000 €,"Čakovec, Vojni Vrtovi",2023,48.000 km
"BMW X1 20d xDrive Aut. M Sport 163 KS, 360+LED+GR SJED+HEAD+VIRT",https://www.njuskalo.hr/auti/bmw-x1-20d-xdrive-aut-m-sport-163-ks-360-led-gr-sjed-head-virt-oglas-50935723,40.300 €,Njemačka,2023,93.335 km
BMW X1 sDrive18i M Sport | GRIJANJE SJEDALA | STRAŽNJA KAMERA,https://www.njuskalo.hr/auti/bmw-x1-sdrive18i-m-sport-grijanje-sjedala-straznja-kamera-oglas-50284255,40.350 €,Njemačka,2025,9.100 km
BMW X1 sDrive18i,https://www.njuskalo.hr/auti/bmw-x1-sdrive18i-oglas-51021245,40.800 €,"Viškovo, Marinići",2024,12.500 km
BMW X1 sDrive18d,https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-oglas-51047073,40.900 €,"Pula, Monte Zaro",2024,61.000 km
BMW X1 xDrive20d,https://www.njuskalo.hr/auti/bmw-x1-xdrive20d-oglas-49963464,40.900 €,Njemačka,2024,80.000 km
BMW X1 xDrive23d automatik,https://www.njuskalo.hr/auti/bmw-x1-xdrive23d-automatik-oglas-51042110,41.000 €,"Vrgorac, Vrgorac",2023,63.000 km
BMW X1 sDRIVE 18i - X LINE 2023 GOD - LED - GARANCIJA - NOVO!!,https://www.njuskalo.hr/auti/bmw-x1-sdrive-18i-x-line-2023-god-led-garancija-oglas-47283224,41.000 €,"Varaždin, Centar",2023,26.000 km
"Toyota RAV4 2,5 HYBRID - LED, NAVI, KAMERA",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-led-navi-kamera-oglas-51004179,41.000 €,Njemačka,2024,19.300 km
"BMW X1 sDrive 2.0d M sport,HUD,Panorama,Harman-kardon",https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-automatik-oglas-43551255,41.000 €,"Sisak, Centar",2022,51.000 km
BMW X1 xDrive20d,https://www.njuskalo.hr/auti/bmw-x1-xdrive20d-oglas-50139182,41.251 €,Njemačka,2023,43.500 km
"Toyota RAV4 2,5 Hybrid 4x4 Adventure - LED, NAVI, 360 KAMERA",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-4x4-adventure-led-navi-360-kamera-oglas-51004002,41.470 €,Njemačka,2022,83.000 km
Hyundai  TUCSON NX4 FL 1.6T 160 7DCT 2WD 48V LUXURY N LINE,https://www.njuskalo.hr/auti/hyundai-tucson-nx4-fl-1.6t-160-7dct-2wd-48v-luxury-n-line-oglas-50285332,41.490 €,"Pula, Šijana",2025,
"Toyota RAV4 2.5 Full Hybrid Aut. 218 KS, ACC+LED+GR SJED+KAM+NAVI",https://www.njuskalo.hr/auti/toyota-rav4-2.5-full-hybrid-aut-218-ks-acc-led-gr-sjed-kam-navi-oglas-49751166,41.600 €,Njemačka,2024,42.314 km
"Toyota RAV 4 2,5  Hybrid 4x2 *Navi*LED*",https://www.njuskalo.hr/auti/toyota-rav-4-2.5-hybrid-4x2-navi-led-oglas-50581648,41.890 €,Njemačka,2023,12.443 km
Toyota RAV4 Plug in Hibryd Executive,https://www.njuskalo.hr/auti/toyota-rav4-plug-in-hibryd-executive-oglas-51044941,41.900 €,"Osijek, Gornji grad / Centar",2023,102.772 km
-AKCIJA- BMW X1 2.0 D xDrive 20d 4x4 M-Sportpaket Shadow -Full LED-,https://www.njuskalo.hr/auti/bmw-x1-2.0-d-xdrive-20d-4x4-automatik-m-sportpaket-shadow-full-led-oglas-50255598,41.990 €,"Stenjevec, Jankomir",2024,95.740 km
"HYUNDAI TUCSON 1,6 AWD 132 KW** N-LINE PAKET** PANORAMA** NOVO!**",https://www.njuskalo.hr/auti/hyundai-tucson-1.6-awd-132-kw-n-line-paket-panorama-oglas-50697670,41.990 €,"Varaždin - Okolica, Jalkovec",2026,5 km
BMW X1 xDrive30e automatik M sport,https://www.njuskalo.hr/auti/bmw-x1-xdrive30e-automatik-m-sport-oglas-48451155,41.999 €,"Konavle, Gruda",2025,25.000 km
BMW X1 xDrive20d automatik,https://www.njuskalo.hr/auti/bmw-x1-xdrive20d-automatik-oglas-49822370,42.080 €,Njemačka,2024,25.400 km
"Toyota RAV4 2,5 HYBRID - LED, NAVI, KAMERA, ACC, TOYOTA GARANCIJA",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-led-navi-kamera-acc-toyota-garancija-oglas-51004250,42.090 €,Njemačka,2025,29.900 km
BMW X1 23 d xDrive xLine,https://www.njuskalo.hr/auti/bmw-x1-23-d-xdrive-xline-oglas-49963070,42.530 €,Njemačka,2024,70.500 km
"Toyota RAV4 2,5 4x2 Hybrid",https://www.njuskalo.hr/auti/toyota-rav4-2.5-4x2-hybrid-oglas-50581744,42.590 €,Njemačka,2023,13.600 km
BMW X1 xDrive20d,https://www.njuskalo.hr/auti/bmw-x1-xdrive20d-oglas-49848184,42.714 €,Njemačka,2024,22.451 km
BMW X1 X-DRIVE20D 2024 M-SPORT SERVISNA JAMSTVO U DOLASKU,https://www.njuskalo.hr/auti/bmw-x1-x-drive20d-2024-m-sport-servisna-jamstvo-dolasku-oglas-51054914,42.900 €,"Pula, Vidikovac",2024,83.461 km
"BMW X1 xDrive20d M SPORT, TVORNIČKA GARANCIJA + SET ZIMSKIH KOTAČA",https://www.njuskalo.hr/auti/bmw-x1-xdrive20d-automatik-oglas-50833043,42.900 €,"Stenjevec, Stenjevec",2024,82.100 km
BMW X1 20d xDrive,https://www.njuskalo.hr/auti/bmw-x1-20d-xdrive-oglas-49836083,42.900 €,,2024,98.531 km
"BMW X1 xDrive20d - M SPORT, GARANCIJA, SHADOW LINE",https://www.njuskalo.hr/auti/bmw-x1-xdrive20d-m-sport-garancija-shadow-line-oglas-50940970,42.900 €,Njemačka,2025,35.300 km
"BMW X1 xDrive20d - M SPORT, HEADUP, ADAPT LED, GARANCIJA",https://www.njuskalo.hr/auti/bmw-x1-xdrive20d-m-sport-headup-adapt-led-garancija-oglas-50940858,42.900 €,Njemačka,2025,46.400 km
BMW X1 20d** M SPORT** ADAPLED** TOP STANJE**,https://www.njuskalo.hr/auti/bmw-x1-20d-m-sport-adapled-top-stanje-oglas-47114234,42.990 €,"Varaždin - Okolica, Jalkovec",2024,51.800 km
AKKCIJA Hr Vozilo BMW X1 xDrive20d M SPORT*Tvorničko Jamstvo,https://www.njuskalo.hr/auti/hr-vozilo-bmw-x1-xdrive20d-m-sport-reg-05-2026-tvornicko-jamstvo-03-2-oglas-48981254,42.999 €,,2024,34.184 km
BMW X1 xDrive20d LEASING BEZ UČEŠĆA I BEZ JAMACA,https://www.njuskalo.hr/auti/bmw-x1-xdrive20d-leasing-bez-ucesca-bez-jamaca-oglas-51021891,42.999 €,"Sesvete, Sesvete",2024,34.184 km
BMW X1 xDrive20d xLine tvorničko jamstvo garažiran,https://www.njuskalo.hr/auti/bmw-x1-xdrive20d-oglas-50859751,42.999 €,"Maksimir, Gornji Bukovac",2023,38.000 km
BMW X1 xDrive20d M-Sport,https://www.njuskalo.hr/auti/bmw-x1-xdrive20d-m-sport-oglas-50627462,43.030 €,Njemačka,2024,35.000 km
BMW X1 xD23d M Sport,https://www.njuskalo.hr/auti/bmw-x1-xd23d-m-sport-oglas-50860347,43.200 €,Njemačka,2024,55.516 km
BMW X1 xDrive20d M Sport | LED | NAVIGACIJA | STRAŽNJA KAMERA,https://www.njuskalo.hr/auti/bmw-x1-xdrive20d-m-sport-led-navigacija-straznja-kamera-oglas-50284707,43.390 €,Njemačka,2025,48.800 km
BMW X1 xDrive23i M Paket ⭐AKCIJA - 2G. JAMSTVA + REGISTRACIJA⭐,https://www.njuskalo.hr/auti/bmw-x1-xdrive23i-oglas-50284721,43.490 €,"Zadar, Crno",2024,83.517 km
BMW X1 xDrive20d Sport,https://www.njuskalo.hr/auti/bmw-x1-xdrive20d-sport-oglas-49848354,43.730 €,Njemačka,2024,21.100 km
Toyota RAV4 2.5 HSD Active Drive  automatik,https://www.njuskalo.hr/auti/toyota-rav4-2.5-hsd-active-drive-automatik-oglas-51039458,43.900 €,"Peščenica - Žitnjak, Peščenica",2025,24.000 km
BMW X1 xDrive23d,https://www.njuskalo.hr/auti/bmw-x1-xdrive23d-oglas-49737974,43.999 €,"Rijeka, Trsat",2023,44.000 km
BMW X1 20d xDrive xLine,https://www.njuskalo.hr/auti/bmw-x1-20d-xdrive-xline-oglas-49822351,44.095 €,Njemačka,2024,22.100 km
"Toyota RAV4 2,5 HYBRID - JBL, 360 KAMERA, NAVI, TOYOTA GARANCIJA",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-jbl-360-kamera-navi-toyota-garancija-oglas-50641609,44.100 €,Njemačka,2025,9.700 km
BMW X1 23d xDrive M Sport,https://www.njuskalo.hr/auti/bmw-x1-23d-xdrive-m-sport-oglas-50860394,44.150 €,Njemačka,2024,52.000 km
BMW X1 20 d xDrive xLine,https://www.njuskalo.hr/auti/bmw-x1-20-d-xdrive-xline-oglas-48662677,44.249 €,Njemačka,2023,24.600 km
BMW X1 xDrive 2.3d 4x4 X-Line Full oprema - Jamstvo 1G,https://www.njuskalo.hr/auti/bmw-x1-xdrive-2.3d-4x4-x-line-full-oprema-jamstvo-1g-oglas-50163010,44.700 €,"Trešnjevka - Sjever, Rudeš",2023,41.000 km
BMW X1 X-DRIVE20D 2024 M-SPORT SERVISNA JAMSTVO REGISTRIRAN U DOLASKU,https://www.njuskalo.hr/auti/bmw-x1-x-drive20d-2024-m-sport-servisna-jamstvo-registriran-dolasku-oglas-51054915,44.900 €,"Pula, Vidikovac",2024,29.900 km
"Volvo XC40 B3 (P) 163HP BLACK EDITION FWD, JAMSTVO",https://www.njuskalo.hr/auti/volvo-xc40-b3-p-163hp-black-edition-fwd-jamstvo-oglas-50836344,44.900 €,,2025,
BMW X1 xDrive20d/M-sportpaket/7/2025.,https://www.njuskalo.hr/auti/bmw-x1-xdrive20d-m-sportpaket-7-2025-oglas-51083367,44.950 €,"Gornji Grad - Medveščak, Centar",2025,40.000 km
BMW X1 sDrive18d Automatik X-Line * Nije uvoz * Samo 1.850 km *,https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-automatik-x-line-nije-uvoz-samo-1.850-km-oglas-50896988,45.900 €,"Trnje, Trnje",2025,1.850 km
BMW X1 sDrive18i Aut.XLine LED Kožna sj.Keyless€46200 do reg!,https://www.njuskalo.hr/auti/bmw-x1-sdrive18i-aut-xline-led-kozna-sj-keyless-46200-reg-oglas-50867793,46.200 €,Njemačka,2025,9.000 km
BMW X1 sDrive18i M-Sport*5/2025 g.*16000km*Garancija 7 godina*,https://www.njuskalo.hr/auti/bmw-x1-sdrive18i-m-sport-5-2025-g-14000km-garancija-4-godine-oglas-50284208,46.900 €,"Sesvete, Sopnica",2025,16.000 km
"Toyota RAV4 2,5 HYBRID - LED, NAVI, 360 KAMERA, JBL",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-led-navi-360-kamera-jbl-oglas-50650112,47.350 €,Njemačka,2025,9.880 km
BMW X1 xDrive23d M-SPORT PAKET,https://www.njuskalo.hr/auti/bmw-x1-xdrive23d-m-sport-paket-oglas-49429783,47.900 €,"Maksimir, Ravnice",2023,50.000 km
"Toyota RAV4 2.5 Full Hybrid Aut. 218 KS, ACC+LED+KAM+GR SJED+VIRT+ASIS",https://www.njuskalo.hr/auti/toyota-rav4-2.5-full-hybrid-aut-218-ks-acc-led-kam-gr-sjed-virt-asis-oglas-50778576,47.950 €,Njemačka,2024,15.979 km
BMW X1 xDrive23i**M-SPORT 35 TKM LED NAVI KAMERA 360 PDV-U,https://www.njuskalo.hr/auti/bmw-x1-xdrive23i-m-sport-19-tkm-led-navi-kamera-panorama-top-stanje-oglas-44034676,47.999 €,"Osijek, Retfala",2023,35.000 km
"Toyota RAV4 2.5, Plug In Hybrid, 306KS 4x4",https://www.njuskalo.hr/auti/toyota-rav4-2.5-plug-in-hybrid-306ks-4x4-oglas-51054796,48.000 €,"Črnomerec, Bijenik",2024,32.500 km
BMW X1 20d xDrive M,https://www.njuskalo.hr/auti/bmw-x1-20d-xdrive-m-oglas-49798527,48.000 €,,2024,26.045 km
